review_Id,comment_text,author_id,creation_time,rating,creation_date,polarity,Average
3561,"my tracks	great app love the elevation tracking and big start/stop button for the recording.","		cid-gp:aoqptog2ybarkq-kd_e5x6r8sk04maaffbppn7badxdxajepngco51gonktcup7cbmqugmbgeducce71szwaxa","		sun apr 14 15:50:19 nzst 2013",5,14/04/2013 15:50,Good,
3562,"its amazing app.	thanks.","		cid-gp:aoqptofbdgnzpoocau19crh3gtgh13igj80mqudhgrb6clnfliipyemrubftvabykyt0tev5pcahoaqrgmgwgg","		sun apr 14 13:22:38 nzst 2013",5,14/04/2013 13:22,Good,
3563,"eats battery	... on nexus 4 even when not in use.  regrettably had to uninstall.","		cid-gp:aoqptoeq90chha0e43ttdffvel96fqluds_ooztawwi-aqhrhg01tkof3sojin7vyh1c6dqhu2ddloekrd9kcw","		sun apr 14 05:50:16 nzst 2013",2,14/04/2013 5:50,Bad,
3564,"warning look at the permissions carefully	way to many permissions that have no business in this app.","		cid-gp:aoqptofnu565sg0nicbmmhgusbx7nacov2umo11kjlfdsc_zf75hv71ommm0qxzhawddqnxlfu3xjpdewmkwxg","		sun apr 14 02:47:46 nzst 2013",2,14/04/2013 2:47,Bad,
3565,"great app	it is great to keep track of the distance i cover on the bike...","		cid-gp:aoqptogh_4dckyxjlwkwcwsf0nxcfgitvsjcgpenwffflzbnrac7u3bqe9djghvacxa0hqadazgevarvjuk2jg","		sun apr 14 02:31:49 nzst 2013",5,14/04/2013 2:31,Good,
3566,"please add usb ant+ support	i love the app. please update to latest ant+ library. this will allow to use usb ant+ addons. thanks.","		cid-lg:aoqptoekmnuej0a5mx2eal6zjseaa3j8gzmrrbsfxbzgy6gtyvvsra1skyr6upy_tdbx4btkoxcoxxd8ptfeba","		sun apr 14 01:32:39 nzst 2013",4,14/04/2013 1:32,Good,
3567,"great app	first one of these type of app i've used. can't fault it. very useful.","		cid-gp:aoqptoebm_xjfedua-idch17o2vpaebgjce8hs8iscte-d4h8zvn1egp6_k2i7fho4p2kkpxchnta1pdvk6x9g","		sat apr 13 20:28:15 nzst 2013",5,13/04/2013 20:28,Good,
3568,"amazing	i can now post on fb were my location is.","		cid-gp:aoqptoh6mvi_jrg0wytnrkhcgc7xwdxn4ndwiro3z36qmxe7ootrbwqsfynr6xsayo_kffcopxzzjgr4skefog","		sat apr 13 17:42:08 nzst 2013",5,13/04/2013 17:42,Good,
3569,"always liked this app	i've had this app since it's inception and its great. it has only gotten better especially on newer versions of android. i like how i can now start gps before mapping so i know i have a precise location once i start mapping & the widget is incredibly nice also.","		cid-gp:aoqptofq4zge37y1e4b346bt9eetr3z6s0lk-jq27g5kpl963ddi26qlo2mpxaq9p5frp-zla9pvvutiscpxkq","		sat apr 13 11:26:12 nzst 2013",5,13/04/2013 11:26,Good,
3570,"battery drain	this is definitely an excellent tracking app and the drive synchronization is a fantastic feature. the only problem i've found with it is that its a battery hog. on a fully charged brand new nexus 4 i dropped 12 in only an hours usage with the app. this is with the screen off and the app running minimized. one hour and 24 minutes on battery with the app not running and i only duties dropped 4.","		cid-gp:aoqptoheqzwfri2_iuegbs-nkzzuoeqf0ymq5kbqxq5fyzaqfkcrlep4kysb0-5uhhfqtxjdsobn4dhsg6qjga","		sat apr 13 08:27:33 nzst 2013",4,13/04/2013 8:27,Good,
3571,"my track's	its ok.","		cid-gp:aoqptoe2ofvk2jpdbz5cznlyoaksdxwq9a7_xxugf8xmesifcjqrzwsjlmvoacefybfmtwhkcfvnppcljbavbw","		sat apr 13 08:02:22 nzst 2013",4,13/04/2013 8:02,Good,
3572,"outstanding	google constantly excels  'my tracks' does everything i could want neatly and easily.  thanks so much.","		cid-gp:aoqptoesqglio6uzrgzas7gf1-o0t7yilmyuf8wkqeg0jrlkg2gl8fvt12yxmvcteguobfxyzqwoja-u_3fjxg","		sat apr 13 06:58:48 nzst 2013",5,13/04/2013 6:58,Good,
3573,mr. shreve.,"		cid-gp:aoqptogl8v1aoqswsyzjmavfv8gq9az3ioddahrgfygpbehxsfg7woyusftufhbpno8-iy5botaz1ky4bwwi3w","		sat apr 13 06:04:32 nzst 2013",4,13/04/2013 6:04,Good,
3574,one of my favorite apps.,"		cid-gp:aoqptogvneeblqjdfqqkl48uzmalvuie4c_otjwrpnwhgmwef0j_p1etxr2inidujus82826aalx_hsyzya7wa","		sat apr 13 05:51:08 nzst 2013",5,13/04/2013 5:51,Good,
3575,"good app	this one is good however not all features of this app is applicable.","		cid-gp:aoqptof80bsskdauekapxvc7pkefnleflusxfb8yi37xsac0dqu_n6o_z89nsefvtyuucehhp71flbhua9cowq","		fri apr 12 18:05:23 nzst 2013",4,12/04/2013 18:05,Good,
3576,excellent.,"		cid-gp:aoqptog4vdyvxc2u1bwxgemx5rdmmhmvunnq61hzeldjquis5ldkwlx-she0xhfbjsjzi9wpazy1_3f51u2elq","		fri apr 12 11:42:13 nzst 2013",5,12/04/2013 11:42,Good,
3577,"so far so good	i geocache and hike and i like to see my trail and how far i walked in total. this seems to do the trick. only one thing extra that i would like is the total miles on the map page...","		cid-gp:aoqptog1a4tie2kasf3wrrqjhh7pokq8wlu3k-fyz3qh9yvgf9wkkmolecpkubc_nar1jeg1un7dokpflkpsua","		fri apr 12 10:23:59 nzst 2013",4,12/04/2013 10:23,Good,
3578,"how can i trasfer to another phone	works pretty well. i use it quite often. would anyone be able to tell me how i can transfer my logs and tracks onto my new phone. when i save as gpx they dont import to my new phone. am i doing something wrong?.","		cid-gp:aoqptoh0d5xvudd954rgg4huvpvq6yfjsq3i_9sxrkbkt8cqs6mliqkdj2psjifbzfldlkgwrvkdlj_6qhcjlw","		fri apr 12 08:51:08 nzst 2013",2,12/04/2013 8:51,Bad,
3579,easy and works well.,"		cid-gp:aoqptofm7vspkdqd1tymvy8zdaomvlseykseonza-4o96f1b58tr9fz9ho3cnyej1v3u0qjsed7lq07iqdztea","		fri apr 12 03:32:05 nzst 2013",5,12/04/2013 3:32,Good,
3580,"superb excellent	it's great application. for me it's very useful for survey thankd google for this application.","		cid-gp:aoqptohkkbnrey3qaod5jt173h2an57vyndpcdsnhzpj3u1vlq__3sgm88-nb9rvzeeu4dzia4ruuaqt8c9n4a","		fri apr 12 02:35:36 nzst 2013",5,12/04/2013 2:35,Good,
3581,"not working	ave pace and time us ok but graph shows flat lines.","		cid-gp:aoqptoekmzscsdo0rvetglnqvfavtelqefuf7sc5l7pdhq4puzge0ddtippu5vjd8nweuchzwtosoywakh7mdq","		fri apr 12 01:46:28 nzst 2013",1,12/04/2013 1:46,Bad,
3582,"hhhi	exilent.","		cid-lg:aoqptoew43tvihpk_liszyeqam9x6k21sfx3ar-gxhds7qhpvo8z7eofo_sjnnntohi_hnfxjgikx3rtqq4xeq","		thu apr 11 23:54:26 nzst 2013",5,11/04/2013 23:54,Good,
3583,"too complicated for just sharing your position	i wanted to share my position of where a party was in an easy and quick way but this app was way too complicated for me. but then i searched for ""share my location quick"" and found ""gps quick share - my location"". it was super easy to use and very accurate and well worth the 99 cents.","		cid-gp:aoqptofklrmxxzavab8cvdx7gdtcucv_pem8u_yokjcocm8auv98x_ch-kkzqv0iy-aqc37e43cc4bmvvmztlw","		thu apr 11 23:42:27 nzst 2013",5,11/04/2013 23:42,Good,
3584,"my favorite hiking app	hiking the appalachian trail i love this app...thank you.","		cid-gp:aoqptogrnj-rwotyryecd6m15td9n9gsm2qdh9pr_u87-i6ocg3rax9dus_4dpkzitxra9_rcof5ei6a8s_cug","		thu apr 11 20:51:55 nzst 2013",5,11/04/2013 20:51,Good,
3585,skreech.,"		cid-gp:aoqptofnwwyzn4ld80ep5pfpmwutpyelexonfqutndf6y2eyt9uv2g-_d2nhzoydelidrng4nhdffmpwpelvfq","		thu apr 11 20:31:46 nzst 2013",5,11/04/2013 20:31,Good,
3586,"not working	gps always unable to locate me.","		cid-gp:aoqptoehfagbv__cfrmgihb5qmlq1pftaobjdd3gjvdkvkwddplevju95qy51u2496ytl-xrnclmm3ldx7ccxa","		thu apr 11 15:35:27 nzst 2013",1,11/04/2013 15:35,Bad,
3587,"ahď	love it.","		cid-gp:aoqptofjg_fc9ph_tyr9nfda7t36zkqd22ngiibdpdoaysr3fxp0y1beyurau2a4ru8h5mjdc6bdkv1wl_hwza","		thu apr 11 12:08:33 nzst 2013",5,11/04/2013 12:08,Good,
3588,"not adequate	it must be much much better is it really so hard to be the best app by looking what others do? i can tell you lots of things to make it better can you please ask me from twitter @0he.","		cid-lg:aoqptoeakimxh8ueacefjejcy4cuzhfhiqw7r-wuf07ob-on-8ugze2-ccxkyzwbbyo6xxnhirxmqsi1nw5ria","		thu apr 11 03:31:09 nzst 2013",3,11/04/2013 3:31,Good,
3589,"symphony tab t7	greeeeat apps.","		cid-gp:aoqptohodd20-5e_nf6eit0errjprea32tk_jsrm1qk0-163dhdvrq8v7exxxydfkawt32arorswwukzslcmwq","		wed apr 10 22:31:40 nzst 2013",4,10/04/2013 22:31,Good,
3590,"love it	love it.","		cid-gp:aoqptoem_crbpf2frjkkpzfaj5pkvo23jdijgcmfneglfpsthsso78q0w-dcecltyqrx3u2oxsb29hrvoli9pa","		wed apr 10 22:04:22 nzst 2013",5,10/04/2013 22:04,Good,
3591,"good idea but need more	you can upload the records to google drive but only the map tracking. i wish the details of tracking can upload too.","		cid-gp:aoqptogojzeyx8u9oigjf2vqg7bssb0uxuwmhizjeqxyw1kkk8gkusy0wzqjy0_bnqipsxe5byinyis6jpb1va","		wed apr 10 10:26:10 nzst 2013",3,10/04/2013 10:26,Good,
3592,"galaxy note	it uses battery if you don't force lock your screen but it seems to be accurate and the stats are informative. not sure about the new permissions?.","		cid-gp:aoqptohnw3wijvkp6npvbfxj9nlowyyufg1zlklemtmplscczmlkkzybfdmlsqkgnqlvcvlotwq2qpn1dhk6yw","		wed apr 10 01:22:07 nzst 2013",4,10/04/2013 1:22,Good,
3593,"my tracks	awesome.","		cid-gp:aoqptoeujgh4yjpnmi8mvpvwryxozldh-y8-cfsh_qzn1pdr7j9cmytzeumeumt2bbu2m2wpft-yxfkrrw-qpw","		tue apr 09 23:54:47 nzst 2013",5,9/04/2013 23:54,Good,
3594,"had to revert to previous version	google is making me o.o no need to run in background constantly. battery hog.","		cid-gp:aoqptofbg0pvsedwuklkevx2qzt5ttvhrsvk0g7xor5cdt0hgvc_vliden2bbeqxg3vbux3lwucramlostmsaa","		tue apr 09 23:39:18 nzst 2013",1,9/04/2013 23:39,Bad,
3595,"why permissions?  battery drain	permissions explained thank you.  i see that you have started work on the battery drain issue thank you.  as well as a few other updates are in the works thank you and keep up the good work.","		cid-gp:aoqptohfqof6en9shcj6ibecppk8jrdmz9tul5tvkuyx9byaq9g1lqcljo6tdis8h4xoaaip-l3k09trnuimiw","		tue apr 09 22:45:34 nzst 2013",4,9/04/2013 22:45,Good,
3596,"just what i have been looking for	tried various pedometer apps this one being the best. lots of stats and can be customised also great because it uses the gps. better than other paid for apps.","		cid-gp:aoqptogrtb6irtvhvykgasjlru-25pn67yhchgxdzn2wjpfyxzout1t-tjyfnqxtliegag2j7nuzxfgfshttiq","		tue apr 09 18:18:07 nzst 2013",5,9/04/2013 18:18,Good,
3597,"nice app but...	app frequently force closes when you lose data connectivity making it pretty useless when away from cell coverage. also there's a bug that creates a large jump in position and elevation when you first begin recording which logs your max speed as something ridiculously high. would be great if you could cache map data so you can see where you're going when no cell data is available.","		cid-gp:aoqptoghd75otzgm5es1wjk8_uw49fjr6rovccggdwz_7phe9qsl1xeque-mrfz9tghykyflxpxjdg54jxbzow","		tue apr 09 05:41:32 nzst 2013",3,9/04/2013 5:41,Good,
3598,great.,"		cid-gp:aoqptogijxsoefx3xbfjbhe8h0bqp_rawerfq2jkt77mttvoixsmq-pzdhzqmgw53qnfs0j_p5iints9-42-4a","		tue apr 09 01:39:43 nzst 2013",5,9/04/2013 1:39,Good,
3599,"had to uninstall	one of my all time fav apps but with the latest version i had to remove because it was using cpu like crazy when it wasnt even recording a track it would drain 10 battery in fifteen minutes. what happened?.","		cid-lg:aoqptogvnaphlqq956z0d1ilblcrrb6cx_-bc-ztir6ckpm6m_pckofiycf36anxipqmqf9rvcc4lhvqzvuegq","		mon apr 08 19:42:13 nzst 2013",5,8/04/2013 19:42,Good,
3600,useful.,"		cid-gp:aoqptof35ij2qjdidl5pmlny-vljmob_f4gipqnyc-utcyca3zpxzwmytcsnrhmibp1mewwenqmzqvxurzxdfg","		mon apr 08 17:19:26 nzst 2013",5,8/04/2013 17:19,Good,
3601,awesome.,"		cid-gp:aoqptog0mglvkg9yvbdvqrerv7axclz_9ll9vitum2hf2djt_uvcknbh8h2o8edro2sn5hvta7ftj6euhe8cnq","		mon apr 08 17:14:36 nzst 2013",5,8/04/2013 17:14,Good,
3602,good app.,"		cid-gp:aoqptogihod4m4mbm4kkaf_neilrffvpug_g5yzzhkvjocilcfktr3b7stle4lji0ben6mfi2ucmewiu45wnfw","		mon apr 08 16:31:41 nzst 2013",3,8/04/2013 16:31,Good,
3603,"cool application.....	wanderful application... i like it...thanks.","		cid-gp:aoqptoesgvkahyozzd_umi_gnyy0230in7c72qi8sh4eog216v6l60m4xkvzzxyjbslg8oitjp8rgoegytd5kq","		mon apr 08 14:05:55 nzst 2013",5,8/04/2013 14:05,Good,
3604,great...,"		cid-gp:aoqptoeq457kppgfhotgu8vmdyr-gaintn4xb4bgesbq_q9tnjalv8-wricpvwty_ocbgsnzjhftx7czrcb7za","		mon apr 08 13:45:50 nzst 2013",5,8/04/2013 13:45,Good,
3605,"very good app	excellent app by google.","		cid-gp:aoqptohaykurpf0zau4ucbjfoggxbmhnlwnwunu0gphcpl2zddzkrlg8fjkdu9aonwoi7wo7_ujnbnl6sh0hna","		mon apr 08 09:42:32 nzst 2013",5,8/04/2013 9:42,Good,
3606,"helpful	good app i like it.","		cid-lg:aoqptogxnuzw_kzddjyq97yed86qep3ozilcp6o1kgowtklmldif-u-iimdtkaccws4vi_hqygtddtujnl07dw","		sun apr 07 23:30:05 nzst 2013",5,7/04/2013 23:30,Good,
3607,"great buy uses battery constantly	i like this app. i use it for recording flights. however thus thing runs in the background constantly and drains my battery even if i never accessed the app. on a fresh boot it will chew threw my battery and i will have never launched it.  anyone else notice this?.","		cid-gp:aoqptoen32ysvmh-oq7hbhusmzvdsw-f7z3fsu1bsnxdkw4ebt7i_xb2uhyqujaxigs2afpmskqv43fkzzqloa","		sun apr 07 18:14:27 nzst 2013",1,7/04/2013 18:14,Bad,
3608,"jw	great app. only recommendations i have is add a voice option for 1/2 mile marks and have distance markers on the map.","		cid-gp:aoqptoepro9wse8hgtgn-cs9cwcudmf38zzeb7fxg_ags2dmdppuspunbia9vsuohmqfdwcit1khrjwiaayaiq","		sun apr 07 12:35:11 nzst 2013",5,7/04/2013 12:35,Good,
3609,"very good	really good tracking app great for keepings stats while exercising. great that it automatically syncs my tracks with my drive. one suggestion i found that sometimes when waiting for it to find gps the gps started with me in a different location and shortly jumped to my actual location causing the averages of the stats to be all off if you could have it that the app finds gps location when opened so that its ready for when recording.","		cid-gp:aoqptoefvsfwpserrcujkuzlmwvguiv7du7fywybqbxqky05s4i2y-sqcb_iipp4yirga7bqkfwwi_a8g_q3tg","		sun apr 07 11:24:24 nzst 2013",5,7/04/2013 11:24,Good,
3610,"view the track	can't view the track in google earth.","		cid-gp:aoqptog0kyq1uudkypz_2wgvgtokvjallrh6loi308tggnmdi_f7xxgpmzaonyqy1hq-o0cldhflr73-bax2mg","		sun apr 07 06:16:03 nzst 2013",2,7/04/2013 6:16,Bad,
3611,"battery hog	the app uses a lot of battery power maybe two hours at the most.","		cid-gp:aoqptoh9mdvtrrakiytfxeppdqtavcjzr3yvtygr_jh0byabhrqijbatje_pojmokbqk1ks96ktxk-rktbl1hq","		sat apr 06 22:26:22 nzdt 2013",2,6/04/2013 22:26,Bad,
3612,"helps alot	il nevr be lost.","		cid-gp:aoqptoeytvdcmlmc2xbxh2ob94dfgazt1_zjz51twc9d7nwdok1goo3udxi0uwkio2innt0shimfgxp-x3fueg","		sat apr 06 04:00:05 nzdt 2013",5,6/04/2013 4:00,Good,
3613,"very *very* good	i love this so useful can track my progress around a given route and can then play it back - also the files that are exported can be used to contend not that i've done this yet but i want to a speeding ticket- or verify one. the coppers have nowhere to go if you say look i was actually doign 45 not 38mph -p  i use this to record my deliver rounds - massively useful when working out better routes and shows the boss i ain't dawdling  -- i would pay for this additional features.","		cid-gp:aoqptoe8pykk2gtiu-i4mkos9d1-f1vy-tgx_5z-julc_ycpioqyrg4x3mwtjvfsaeynif5pwopwc5dnp4lfqq","		sat apr 06 02:51:47 nzdt 2013",5,6/04/2013 2:51,Good,
3614,"nice	great.","		cid-gp:aoqptog1sxhbnwdy4eiatzssd65vy0thvwofdkqasihr4vnuwoozdrdoppm-wa3ialczvzgaeznpiwrys4eeoa","		fri apr 05 21:09:56 nzdt 2013",5,5/04/2013 21:09,Good,
3615,"tracks	works we'll on my samsung y pro it tells me how many kilometres i cover.","		cid-gp:aoqptohqywqmnkjhxx3gl9mnovqp7tiqlat9uww2mxayfoa97pds1x_ltjoyrzrrc3kamkpqkvvxol6aj8ju6q","		fri apr 05 17:57:04 nzdt 2013",5,5/04/2013 17:57,Good,
3616,"helpful	i always pull out this app when im fishing because its great for mapping out on the lake.","		cid-gp:aoqptofelytudedx-ezkmeoy_mtbhtbapjhjtnq3t5y_h1_inm9pk_sifkbd8orjzudistub0vsbotc3kamrbg","		fri apr 05 17:27:16 nzdt 2013",5,5/04/2013 17:27,Good,
3617,"awesome app	great to search or measure km. distance.","		cid-gp:aoqptohr-z5x6voxj8ra4ejkzckj-br2wpn5ytaens14fsvzlpkmlcjmgs8dxbbn1ec-bh_613_yzzqdz9i9_q","		fri apr 05 02:54:25 nzdt 2013",4,5/04/2013 2:54,Good,
3618,"b	b.","		cid-gp:aoqptoh5zbgosolqhdw_tg1aqhs4h15t4cyi0cz9lr6tj5lgawazfnpouzy8dj6gvyfaugbime2_vw7be9kela","		fri apr 05 00:51:41 nzdt 2013",5,5/04/2013 0:51,Good,
3619,nice apps.,"		cid-gp:aoqptogqp0zcdwn5k1uscraeeihn0w-ywgbmw0fmvz4e_cacwmgzvk5-4lqbu7d2mz-mrgwq0ezgi8tsp8ymca","		thu apr 04 15:24:11 nzdt 2013",4,4/04/2013 15:24,Good,
3620,"useful	very useful application :.","		cid-gp:aoqptoecga7_q9w3w6usou_qdxqxx2l3pmmzljvhmkvpnm_bs7hkxxufeb4pe1ky6d0rrr-a2_9nfys_tlvv8g","		thu apr 04 01:22:34 nzdt 2013",5,4/04/2013 1:22,Good,
3621,"not too bad.	works. would be good for us boaties if knots were an option.","		cid-gp:aoqptoekf32lvwrti0a9ebrftscjs3qsxr-6zcrsdxm_v8h3ld1axdvbfryznw2xdvcx5vieph6ul3phjp29yq","		wed apr 03 22:47:47 nzdt 2013",4,3/04/2013 22:47,Good,
3622,"kills battery	latest update kills battery.","		cid-gp:aoqptofy_heo9zib5rhtuhsnsw5ndp9sqg2yznkrnxzsg5xu16qbcxmrobpszudf4ja7jylry-sfhcei_v2ytg","		wed apr 03 22:05:12 nzdt 2013",1,3/04/2013 22:05,Bad,
3623,"i use this all the time.	i am a walker and i use this app to track  my rate and distance  to find new and intrresting routes and even to find my way home when exploring.  it also saves date and time along with geographical coordinates in several standards formats  which i plan to  use to geotag photos.","		cid-gp:aoqptohnf9e8woatyvbeoa833wxg5sqthuttekq9e_-5aad9ozjvklltqschf62jq-vskasfatvq7g2xdg-sdq","		wed apr 03 15:38:04 nzdt 2013",5,3/04/2013 15:38,Good,
3624,"was a good gps app.	now it is just like many other worthless gps apps.  since it no longer displays the useful data it once did i'm uninstalling.","		cid-lg:aoqptoecpdcxsqi7tr9cxc9wk4gecliyqwtgbca1nhexccxlglsnm5nmsjkcy1qjokain6lmq3awzro2klkota","		wed apr 03 09:52:43 nzdt 2013",1,3/04/2013 9:52,Bad,
3625,ok.,"		cid-gp:aoqptoh2quiqf2tkfvtqhuywlslscgmo2wohvnsk6gvx_cepb_llqe5a0rpvx0ubpu25uf7mx_ijhye1qaxd9q","		wed apr 03 04:26:08 nzdt 2013",5,3/04/2013 4:26,Good,
3626,"handy	it will be even better if we can merge routes into the one route.","		cid-gp:aoqptofdptuucooo4izdrkgrrchcupoalrj_30iepkugbs6qlfeahkz_l8bkzygffs8v43c3cvf6ywvi0gbcea","		wed apr 03 03:58:34 nzdt 2013",5,3/04/2013 3:58,Good,
3627,"great	i find this app more useful as a tool to record your path so you don't get lost. i used this to get me out of the woods.","		cid-gp:aoqptofcgsnnsykj4_i8ceoda0ydd2ecvsxddnccjomnyaodimuh7qaqfpzgosriu8fewpozwsdqh-_slq-tbw","		wed apr 03 02:03:21 nzdt 2013",4,3/04/2013 2:03,Good,
3628,"its okay	i love this app when it works. and i what i mean is in the middle of my jogs it will suddenly drop my gps. giving me 8/10 inaccurate runs. im trying to train for my first 5k and i find this very hard. totally uninstalling.","		cid-gp:aoqptoh3_yay0aznnfz-8hdcejm5zmdgseoagonywxlwggealgf1uj7p91gjlgl7hc_gioy4qiikyf2isjcmba","		tue apr 02 15:14:27 nzdt 2013",2,2/04/2013 15:14,Bad,
3629,"good app	well executed but prefer gps logger. more battery efficient and more fine control.","		cid-gp:aoqptofvc-cyiz4rdlmcjyno212yksxtbtmfgg8uh7ykjgfjuttyk5mzzshony3y7gs3_qzmrvkefzyz7ngx8q","		tue apr 02 06:39:38 nzdt 2013",4,2/04/2013 6:39,Good,
3630,"access my contacts?	why does this need access to my contacts who i contact and how often? don't think so... not updating until this is clarified - why is it necessary?.","		cid-gp:aoqptoglo-aspnemvwizgv0jg4ne5z6kigp5mlblg257brnia47v3emi_0qtbdt-5wrdaa8huwugnf-1ta3w0g","		tue apr 02 01:51:15 nzdt 2013",1,2/04/2013 1:51,Bad,
3631,bigger app size.,"		cid-lg:aoqptoguxivkmphpq5wean_ducfctmknvt2ry7txdu-v5ichhbjcohwfvoi0ywujvwls55lblwkex80k_lizoq","		tue apr 02 01:04:22 nzdt 2013",3,2/04/2013 1:04,Good,
3632,"draining	it sits in the background keeping the gps on for no reason. need to force close the app after each run to stop the battery dying. google should know better. also loses another star due to devs linking this page as their site... on this page. what a shambles.","		cid-gp:aoqptof76k0x4ptg_9ven8ve_3ggtczkrhk-ggpjyy09yk8fi9plqiq5exqthtwz399vjbikxcr_utacmue4bg","		mon apr 01 23:55:04 nzdt 2013",2,1/04/2013 23:55,Bad,
3633,ex.,"		cid-lg:aoqptogeqlwmmxfw8vodhhnehjxdb_r29xhsgp6tznz52lpm1lecrkmpeplbk6qw1rehu7gyyqqxp5a8qnpjwa","		mon apr 01 23:50:50 nzdt 2013",5,1/04/2013 23:50,Good,
3634,"bikaina	aplikazio bikaina zure korrikaldietako ibilbideak gordetzeko debora edota abiadura media ikusteko.","		cid-gp:aoqptoec_bjekmezxagkc4hp-5jx4-saj7pwwh1ralui0mgykchx1nebdkbd8b5ascmjh-b8ft88yft9dpcdpa","		mon apr 01 23:23:14 nzdt 2013",5,1/04/2013 23:23,Good,
3635,"love it	i've been using my tracks for some time and love the latest version.  use it to track our mountain biking walks with the family and even traveling about for business in other towns.  the ability to upload to google drive is super convenient.","		cid-gp:aoqptofmyws3efue6ukfimfoklq8nnk6q7su0jcfbblesfh6dan411_akdfdhqs2ujgw_5ani1hape8bcovukg","		mon apr 01 13:17:09 nzdt 2013",5,1/04/2013 13:17,Good,
3636,"amazing needs offline map	five stars when you can 'pin it'  places. when i'm out i find places i wish i could tag while walking.","		cid-lg:aoqptoecbyixcfpingiyxbtn-dpvpi0wpgvqgv-_ej4l12pieg-nc2pssdj98nhl3x79nubtcipck3e23qngzq","		mon apr 01 13:15:32 nzdt 2013",4,1/04/2013 13:15,Good,
3637,i like... it's free and great.,"		cid-gp:aoqptof7bxkigqzenohaybtkxqi2cbqda5mre0ymh71myflmkdavtvmucnsuijxk3tds97dreszbahuoscojga","		mon apr 01 10:28:43 nzdt 2013",4,1/04/2013 10:28,Good,
3638,"very useful	i used from 2011 and works great.","		cid-gp:aoqptohls499edymq-irzoscpykdeixdy-w73qn3e1kaiszy2x59twurw4dvwi4bttnaq1z2dbmnzdokmga--a","		mon apr 01 10:13:54 nzdt 2013",5,1/04/2013 10:13,Good,
3639,"sgs3. bugs my bluetooth	had to uninstall.","		cid-lg:aoqptoejrl_ci_cwpoknab-rgznmsv-klfq8xx15gwiy2h3wvwq1q37pscjnnn31km3na5u7lgpe2zxlrxrm3q","		mon apr 01 05:59:58 nzdt 2013",4,1/04/2013 5:59,Good,
